,Unnamed: 0,access,bridge,geometry,highway,junction,key,lanes,length,maxspeed,name,oneway,osmid,ref,service,tunnel,u,v,width,poi,crime,sociability,safety,trees,greenness,crime_1,poi_1,trees_1,length_1og,crime_std,poi_std,greenness_std
3727,3727,,,"LINESTRING (698427.2568976973 5712870.371437776, 698418.256229282 5712868.237624693)",footway,,0,,9.221,,,False,541916525,,,,2330114263,2330114271,,0,6,0.0,0.6506886454831363,1,0.10844810758052273,1.9459101490553132,0.0,0.6931471805599453,2.3244444273469393,0.18270780553451027,0.0,0.12896960101706767
3728,3728,,,"LINESTRING (698427.2568976973 5712870.371437776, 698426.4411302349 5712874.003028095, 698420.4900575746 5712894.74905978, 698419.3411033492 5712903.701416576, 698418.6329909634 5712909.196812715, 698418.7514091365 5712911.495315039, 698418.9182382671 5712914.686534471, 698421.316836977 5712919.590828094, 698432.3971461543 5712925.725648902)",trunk,,0,,63.418,30 mph,"['Harrington Square', 'Hampstead Road']",False,"[694352948, 139291982, 107190663]",A400,,,2330114263,1232377083,,0,26,0.0,0.40997823961651264,8,0.12614715065123466,3.295836866004329,0.0,2.1972245773362196,4.165393097162182,0.17268841369108373,0.0,0.22813899184885567
3729,3729,,,"LINESTRING (698418.256229282 5712868.237624693, 698420.4945107352 5712858.06960177)",trunk,,0,,10.404000000000002,30 mph,Hampstead Road,False,224188123,A400,,,2330114271,2330106837,,0,13,0.0,1.249519415609381,0,0.0,2.6390573296152584,0.0,0.0,2.433964171050426,0.23663998525282973,0.0,0.0
3730,3730,,,"LINESTRING (698418.256229282 5712868.237624693, 698427.2568976973 5712870.371437776)",footway,,0,,9.221,,,False,541916525,,,,2330114271,2330114263,,0,6,0.0,0.6506886454831363,1,0.10844810758052273,1.9459101490553132,0.0,0.6931471805599453,2.3244444273469393,0.18270780553451027,0.0,0.12896960101706767
3731,3731,,,"LINESTRING (698418.256229282 5712868.237624693, 698416.7856338294 5712874.58287566, 698413.3804068766 5712889.370927121, 698407.6424999605 5712914.078336359)",trunk,,0,,47.01900000000001,30 mph,Hampstead Road,False,"[224188123, 224188581]",A400,,,2330114271,1232377095,,0,6,0.0,0.12760798826006506,0,0.0,1.9459101490553132,0.0,0.0,3.871596765919878,0.10969482776354546,0.0,0.0
3732,3732,,,"LINESTRING (698418.256229282 5712868.237624693, 698411.7739926525 5712866.703447814, 698410.0088007052 5712866.200109608, 698411.0939507824 5712860.830817156, 698412.2722193283 5712855.92171473)",footway,,0,,18.989,,,False,"[541916524, 541916525, 541916526]",,,,2330114271,2340948889,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.9951821222485098,0.0,0.0,0.0
3733,3733,,,"LINESTRING (699210.1023599069 5712572.14566966, 699202.1357611134 5712584.170772665)",unclassified,,0,,14.405,20 mph,Ossulston Street,False,132318682,,,,652425443,1454744449,,0,0,0.0,0.0,1,0.06942034015966679,0.0,0.0,0.6931471805599453,2.734692132048631,0.0,0.0,0.10962209122849448
3734,3734,,,"LINESTRING (699210.1023599069 5712572.14566966, 699223.674406463 5712553.570442242)",unclassified,,0,,22.971999999999998,20 mph,Ossulston Street,False,132318682,,,,652425443,1455776397,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.176886482595939,0.0,0.0,0.0
3735,3735,,,"LINESTRING (699210.1023599069 5712572.14566966, 699143.6851287711 5712524.828807731, 699136.8016564009 5712520.23800959)",service,,0,,89.6,,,False,51138752,,,,652425443,652425475,,3,0,0.033482142857142856,0.0,2,0.02232142857142857,0.0,1.3862943611198906,1.0986122886681098,4.506454213048934,0.0,0.10468963490341199,0.1054363959905659
3736,3736,,,"LINESTRING (699436.2974413353 5711687.084454109, 699448.1333663937 5711695.956985756)",primary,,0,2,14.757,20 mph,Russell Square,False,438310844,A4200,,,1843345666,257810133,,0,41,0.0,2.778342481534187,0,0.0,3.7376696182833684,0.0,0.0,2.7572847109799086,0.29585082421042086,0.0,0.0
3737,3737,,,"LINESTRING (699436.2974413353 5711687.084454109, 699426.2262361995 5711679.795737003, 699412.0961367285 5711669.374347709, 699370.6609375614 5711639.606708347, 699366.9269809346 5711637.043592896)",primary,,0,2,85.32799999999999,20 mph,Russell Square,False,"[438310842, 7970885, 567941583]",A4200,,,1843345666,976973186,,1,41,0.011719482467654228,0.4804987811738233,0,0.0,3.7376696182833684,0.6931471805599453,0.0,4.458153995061433,0.18297819124907935,0.05291192798584952,0.0
3738,3738,,,"LINESTRING (699436.2974413353 5711687.084454109, 699452.541466333 5711665.99788695, 699458.4271656241 5711658.356553412, 699567.6819313401 5711516.511929817, 699572.1332114841 5711510.729576569)",tertiary,,0,2,222.264,20 mph,Bedford Place,False,"[438310843, 173540092]",,,,1843345666,107836,,0,68,0.0,0.3059424828132311,15,0.06748731238527157,4.23410650459726,0.0,2.772588722239781,5.408354927756826,0.1708638071771072,0.0,0.22171819297045967
3739,3739,,,"LINESTRING (699136.8016564009 5712520.23800959, 699170.2850599341 5712473.937888376)",unclassified,,0,,57.056000000000004,20 mph,Chalton Street,False,26839386,,,,652425475,25475206,,5,0,0.08763320246775097,0.0,2,0.035053280987100394,0.0,1.791759469228055,1.0986122886681098,4.061408061975836,0.0,0.1501364951061453,0.116990039826047
3740,3740,,,"LINESTRING (699136.8016564009 5712520.23800959, 699135.2136304036 5712523.004044976, 699111.8579909467 5712556.907407996, 699077.4996019062 5712606.592066371)",unclassified,,0,,104.621,20 mph,Chalton Street,False,26839386,,,,652425475,1391412258,,5,0,0.04779155236520392,0.0,15,0.14337465709561176,0.0,1.791759469228055,2.772588722239781,4.659857215137773,0.0,0.13085499050057608,0.2573320653752415
3741,3741,,,"LINESTRING (699136.8016564009 5712520.23800959, 699143.6851287711 5712524.828807731, 699210.1023599069 5712572.14566966)",service,,0,,89.6,,,False,51138752,,,,652425475,652425443,,3,0,0.033482142857142856,0.0,2,0.02232142857142857,0.0,1.3862943611198906,1.0986122886681098,4.506454213048934,0.0,0.10468963490341199,0.1054363959905659
3742,3742,,,"LINESTRING (698215.9980317475 5711288.600219156, 698212.4197625921 5711280.253773178)",residential,,0,,9.071,,Riding House Street,False,30280293,,,,1154267425,1685751704,,1,0,0.11024142872891632,0.0,1,0.11024142872891632,0.0,0.6931471805599453,0.6931471805599453,2.3096600066660073,0.0,0.10213170876047,0.12979515145781875
3743,3743,,,"LINESTRING (698215.9980317475 5711288.600219156, 698229.4567463052 5711312.732692082)",residential,,0,,27.594,,Riding House Street,False,30280293,,,,1154267425,369977345,,1,0,0.036239762267159525,0.0,1,0.036239762267159525,0.0,0.6931471805599453,0.6931471805599453,3.3531969056069726,0.0,0.07034765025044622,0.08940204790240806
3744,3744,,,"LINESTRING (698215.9980317475 5711288.600219156, 698227.9937420499 5711287.231548014, 698230.7796149701 5711287.941690793, 698234.7282184404 5711288.942237674, 698237.6405903299 5711290.859930902, 698232.820270214 5711305.236474365, 698231.1491359937 5711308.890348824, 698229.4567463052 5711312.732692082)",service,,1,,45.79800000000001,,,False,99845113,,,,1154267425,369977345,,1,0,0.0218350146294598,0.0,1,0.0218350146294598,0.0,0.6931471805599453,0.6931471805599453,3.845840466967698,0.0,0.06133627360848588,0.07794984554251376
3745,3745,,,"LINESTRING (698078.3135109257 5712800.57511325, 698075.6621847366 5712808.355305696)",residential,,0,,8.212,20 mph,Redhill Street,False,40253011,,,,293812519,485352064,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.220506981958439,0.0,0.0,0.0
3746,3746,,,"LINESTRING (698078.3135109257 5712800.57511325, 698092.1683110705 5712751.163595684, 698116.5912235593 5712677.110640267)",residential,,0,,129.187,20 mph,Redhill Street,False,26785806,,,,293812519,362575247,,0,8,0.0,0.06192573556162771,11,0.08514788639723811,2.1972245773362196,0.0,2.4849066497880004,4.868971878399317,0.09848966671860694,0.0,0.22072619405562394
3747,3747,,,"LINESTRING (698078.3135109257 5712800.57511325, 698036.9771593999 5712785.965950324, 698010.5769010236 5712777.296330767)",residential,,0,,71.41199999999999,20 mph,Redhill Street,False,26785806,,,,293812519,357264401,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.282372031513697,0.0,0.0,0.0
3748,3748,,,"LINESTRING (698134.6843892528 5712876.548164827, 698146.5547540502 5712830.299592438)",residential,,0,,47.711000000000006,20 mph,Richmond House,False,26785810,,,,293812540,293812541,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.885904877273087,0.0,0.0,0.0
3749,3749,,,"LINESTRING (698134.6843892528 5712876.548164827, 698122.6637393128 5712913.671118055, 698121.1049914471 5712921.393757264, 698122.8343957622 5712924.768489898, 698148.4638673449 5712939.455078467)",residential,,0,,80.108,20 mph,Richmond House,False,26785810,,,,293812540,29741123,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.3957815999062175,0.0,0.0,0.0
3750,3750,,,"LINESTRING (698134.6843892528 5712876.548164827, 698153.3986577922 5712882.479529318, 698158.2915761838 5712884.69733243)",footway,,0,,24.928,,,False,26785814,,,,293812540,293812554,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.2553234658392465,0.0,0.0,0.0
3751,3751,,,"LINESTRING (698146.5547540502 5712830.299592438, 698134.6843892528 5712876.548164827)",residential,,0,,47.711000000000006,20 mph,Richmond House,False,26785810,,,,293812541,293812540,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.885904877273087,0.0,0.0,0.0
3752,3752,,,"LINESTRING (698196.1898368435 5712883.116148805, 698218.7448658353 5712864.165807567)",residential,,0,,29.398000000000003,20 mph,Park Village East,False,26709645,,,,293812542,29741121,,0,0,0.0,0.0,1,0.034015919450302745,0.0,0.0,0.6931471805599453,3.4143768167742694,0.0,0.0,0.08780011301286324
3753,3753,,,"LINESTRING (698196.1898368435 5712883.116148805, 698185.8084723087 5712892.320155527, 698164.4108389439 5712916.137418668)",residential,,0,,45.809,20 mph,Park Village East,False,26709645,,,,293812542,293812556,,0,0,0.0,0.0,2,0.043659542884586,0.0,0.0,1.0986122886681098,3.846075492127155,0.0,0.0,0.12354003240263821
3754,3754,,,"LINESTRING (698196.1898368435 5712883.116148805, 698184.6193612751 5712868.900788063, 698182.3844702683 5712867.087485159, 698176.650249735 5712865.426951036, 698168.5253270785 5712873.227047668, 698158.2915761838 5712884.69733243)","['footway', 'steps']",,0,,53.706,,,False,"[26785811, 26785812, 26785815]",,,,293812542,293812554,,0,0,0.0,0.0,1,0.018619893494209214,0.0,0.0,0.6931471805599453,4.001973392626407,0.0,0.0,0.07490871152057817
3755,3755,,,"LINESTRING (699370.0231237191 5712527.663254097, 699250.8850085643 5712445.957924927)",unclassified,,0,,144.1,20 mph,Bidborough Street,False,4256304,,,,25475391,14959374,,2,75,0.013879250520471896,0.520471894517696,2,0.013879250520471896,4.330733340286331,1.0986122886681098,1.0986122886681098,4.977423159890142,0.18989361619959225,0.0751143787607217,0.0954598947401668
3756,3756,,,"LINESTRING (699370.0231237191 5712527.663254097, 699444.0948679466 5712578.101472569, 699451.6402455166 5712561.26077926, 699460.6058870942 5712536.035298162, 699460.1533756033 5712529.703717107)",unclassified,,0,,140.91299999999995,20 mph,"['Tonbridge Street', 'Bidborough Street']",False,"[95208554, 24303203]",,,,25475391,25500629,,2,0,0.0141931546415164,0.0,14,0.0993520824906148,0.0,1.0986122886681098,2.70805020110221,4.955214193782251,0.0,0.07545103679948123,0.23636074039113528
3757,3757,,,"LINESTRING (699370.0231237191 5712527.663254097, 699383.6036614722 5712505.180214173, 699395.0923469849 5712487.14707857)",tertiary,,0,2,47.586999999999996,20 mph,Judd Street,False,438321535,B504,,,25475391,109832,,0,0,0.0,0.0,3,0.06304242755374366,0.0,0.0,1.3862943611198906,3.88335600541276,0.0,0.0,0.1543936069541053
3758,3758,,,"LINESTRING (699370.0231237191 5712527.663254097, 699349.8137361531 5712556.756316463, 699346.235680777 5712554.13248438, 699334.9101056225 5712546.816801991, 699332.4534798757 5712543.758233175)","['tertiary', 'service']",,0,2,57.163999999999994,30 mph,Judd Street,False,"[679312496, 607098825, 679312497, 679312495]",B504,,,25475391,6361125447,,2,0,0.0349870547897278,0.0,1,0.0174935273948639,0.0,1.0986122886681098,0.6931471805599453,4.063266606651239,0.0,0.09201366404861831,0.07377873504302206
3759,3759,,,"LINESTRING (699317.1377384553 5712433.661905636, 699405.804720161 5712287.275565566)",unclassified,,0,,170.929,20 mph,Sandwich Street,False,4253991,,,,25475386,25475387,,3,13,0.017551146967454318,0.07605497019230206,10,0.05850382322484773,2.6390573296152584,1.3862943611198906,2.3978952727983707,5.1470816008942455,0.11190287821417483,0.09165952336777983,0.2014884800847817
3760,3760,,,"LINESTRING (699317.1377384553 5712433.661905636, 699350.9752694109 5712456.872823424)",unclassified,,0,,40.93,20 mph,Hastings Street,False,4253993,,,,25475386,12959447,,2,0,0.048863913999511364,0.0,3,0.07329587099926704,0.0,1.0986122886681098,1.3862943611198906,3.7360015611826713,0.0,0.10007384696221111,0.160483161193531
3761,3761,,,"LINESTRING (699317.1377384553 5712433.661905636, 699276.1039693356 5712405.502764061)",unclassified,,0,,49.641000000000005,20 mph,Hastings Street,False,4253993,,,,25475386,107981,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.9247615248763337,0.0,0.0,0.0
3762,3762,,,"LINESTRING (699405.804720161 5712287.275565566, 699444.2796729116 5712314.277250643)",unclassified,,0,,46.887,20 mph,Leigh Street,False,3127736,,,,25475387,12959453,,5,45,0.10663936698871757,0.959754302898458,2,0.04265574679548703,3.828641396489095,1.791759469228055,1.0986122886681098,3.868844068834174,0.21598169763567024,0.15760923954855569,0.12281298560155203
3763,3763,,,"LINESTRING (699405.804720161 5712287.275565566, 699364.6720575611 5712263.554900629)",unclassified,,0,,47.354,20 mph,Leigh Street,False,3127736,,,,25475387,107878,,5,0,0.10558770114457068,0.0,2,0.04223508045782827,0.0,1.791759469228055,1.0986122886681098,3.878548948570429,0.0,0.1572148707432567,0.12250568375461961
3764,3764,,,"LINESTRING (699405.804720161 5712287.275565566, 699317.1377384553 5712433.661905636)",unclassified,,0,,170.929,20 mph,Sandwich Street,False,4253991,,,,25475387,25475386,,3,13,0.017551146967454318,0.07605497019230206,10,0.05850382322484773,2.6390573296152584,1.3862943611198906,2.3978952727983707,5.1470816008942455,0.11190287821417483,0.09165952336777983,0.2014884800847817
3765,3765,,,"LINESTRING (698158.2915761838 5712884.69733243, 698157.7372906215 5712898.17159659, 698153.3349648392 5712905.61608854, 698164.4108389439 5712916.137418668)",footway,,0,,37.359,,,False,26785814,,,,293812554,293812556,,0,0,0.0,0.0,1,0.026767311758880055,0.0,0.0,0.6931471805599453,3.6469891808537507,0.0,0.0,0.08220004379368702
3766,3766,,,"LINESTRING (698158.2915761838 5712884.69733243, 698153.3986577922 5712882.479529318, 698134.6843892528 5712876.548164827)",footway,,0,,24.928,,,False,26785814,,,,293812554,293812540,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.2553234658392465,0.0,0.0,0.0
3767,3767,,,"LINESTRING (698158.2915761838 5712884.69733243, 698168.5253270785 5712873.227047668, 698176.650249735 5712865.426951036, 698182.3844702683 5712867.087485159, 698184.6193612751 5712868.900788063, 698196.1898368435 5712883.116148805)","['footway', 'steps']",,0,,53.706,,,False,"[26785811, 26785812, 26785815]",,,,293812554,293812542,,0,0,0.0,0.0,1,0.018619893494209214,0.0,0.0,0.6931471805599453,4.001973392626407,0.0,0.0,0.07490871152057817
3768,3768,,,"LINESTRING (698164.4108389439 5712916.137418668, 698148.4638673449 5712939.455078467)",residential,,0,,28.21,20 mph,Park Village East,False,26709645,,,,293812556,29741123,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.3745111163996495,0.0,0.0,0.0
3769,3769,,,"LINESTRING (698164.4108389439 5712916.137418668, 698185.8084723087 5712892.320155527, 698196.1898368435 5712883.116148805)",residential,,0,,45.809,20 mph,Park Village East,False,26709645,,,,293812556,293812542,,0,0,0.0,0.0,2,0.043659542884586,0.0,0.0,1.0986122886681098,3.846075492127155,0.0,0.0,0.12354003240263821
3770,3770,,,"LINESTRING (698164.4108389439 5712916.137418668, 698153.3349648392 5712905.61608854, 698157.7372906215 5712898.17159659, 698158.2915761838 5712884.69733243)",footway,,0,,37.359,,,False,26785814,,,,293812556,293812554,,0,0,0.0,0.0,1,0.026767311758880058,0.0,0.0,0.6931471805599453,3.6469891808537507,0.0,0.0,0.08220004379368702
3771,3771,,,"LINESTRING (698958.3912203021 5712455.555083212, 698974.52142517 5712466.120586163)",unclassified,,0,,19.233,,Wellesley Place,False,4253998,,,,25475403,21262500,,1,75,0.05199396869963084,3.899547652472313,6,0.3119638121977851,4.330733340286331,0.6931471805599453,1.9459101490553132,3.0073149347970576,0.3142939478172491,0.0784385833379424,0.27984975750444807
3772,3772,,,"LINESTRING (698958.3912203021 5712455.555083212, 698941.8589956148 5712478.257426486)",primary,,0,,28.043000000000003,20 mph,Eversholt Street,False,161652141,A4200,,,25475403,291719468,,0,75,0.0,2.6744642156687943,3,0.10697856862675176,4.330733340286331,0.0,1.3862943611198906,3.3687774904060444,0.2805708853965348,0.0,0.17797712745055644
3773,3773,,,"LINESTRING (698958.3912203021 5712455.555083212, 698962.2834270161 5712450.707991712, 698970.5306783457 5712439.66232476, 698978.4042106086 5712429.11423413)",primary,,0,,33.114000000000004,20 mph,Eversholt Street,False,161652141,A4200,,,25475403,110094,,0,75,0.0,2.26490306214894,2,0.0603974149906384,4.330733340286331,0.0,1.0986122886681098,3.5297078572186815,0.2677787855032055,0.0,0.1346129226951895
3774,3774,,,"LINESTRING (698939.8354289607 5712481.151192523, 698977.2516685419 5712504.878512297)",unclassified,,0,,44.19,20 mph,Lancing Street,False,4253997,,,,25475404,235235,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.810875823423188,0.0,0.0,0.0
3775,3775,,,"LINESTRING (698939.8354289607 5712481.151192523, 698941.8589956148 5712478.257426486)",primary,,0,,3.5260000000000002,20 mph,Eversholt Street,False,161652141,A4200,,,25475404,291719468,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5098385472113456,0.0,0.0,0.0
3776,3776,,,"LINESTRING (698939.8354289607 5712481.151192523, 698922.6525148726 5712503.093133205, 698918.1554386795 5712509.197092562, 698914.4479009276 5712514.296433052)",primary,,0,,41.693000000000005,20 mph,Eversholt Street,False,161652141,A4200,,,25475404,4732501007,,0,0,0.0,0.0,3,0.0719545247403641,0.0,0.0,1.3862943611198906,3.7540349723696327,0.0,0.0,0.15971224167474998
3777,3777,,,"LINESTRING (699465.5700191243 5712653.174765545, 699468.1767595416 5712655.415290212, 699470.6345543067 5712657.204541136)",footway,,0,,6.462999999999999,,,False,"[137827409, 438326806]",,,,1511438683,4360597687,,0,0,0.0,0.0,4,0.6189076280365156,0.0,0.0,1.6094379124341003,2.0099574781492504,0.0,0.0,0.3463127017789412
3778,3778,,,"LINESTRING (699465.5700191243 5712653.174765545, 699462.922542178 5712650.91036939, 699412.5940983627 5712619.322172477, 699352.215285546 5712578.709519378)",footway,,0,,135.32299999999998,,,False,"[137827409, 438332348]",,,,1511438683,4360555496,,0,0,0.0,0.0,7,0.05172808761260097,0.0,0.0,2.0794415416798357,4.915027069881107,0.0,0.0,0.18297925898617645
3779,3779,,,"LINESTRING (699465.5700191243 5712653.174765545, 699463.295550729 5712656.437075654, 699461.3078502411 5712660.178352758)",residential,,0,,8.203,20 mph,Argyle Street,False,561130616,,,,1511438683,253308872,,0,0,0.0,0.0,4,0.4876264781177618,0.0,0.0,1.6094379124341003,2.21952951785672,0.0,0.0,0.31361322258548513
3780,3780,,,"LINESTRING (699465.5700191243 5712653.174765545, 699468.0956397715 5712649.354427314, 699475.02940088 5712638.881448825, 699487.1327473711 5712620.939502584)",residential,,0,,38.73,20 mph,Argyle Street,False,"[561130616, 49932190]",,,,1511438683,25500634,,2,0,0.051639555899819264,0.0,5,0.12909888974954814,0.0,1.0986122886681098,1.791759469228055,3.6821065698265074,0.0,0.10153862779207735,0.2104575048565678
3781,3781,,,"LINESTRING (699699.5060846797 5712708.470443562, 699707.3196888987 5712713.410473088)",residential,,0,,9.22,20 mph,St Chad's Street,False,500001828,,,,1511438692,12147136,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.3243465847755584,0.0,0.0,0.0
3782,3782,,,"LINESTRING (699699.5060846797 5712708.470443562, 699693.355728586 5712712.971974741, 699681.1554714781 5712724.540168158)",footway,,0,,24.385,,,False,137827408,,,,1511438692,1511438717,,4,0,0.16403526758253026,0.0,0,0.0,0.0,1.6094379124341003,0.0,3.2341584483993575,0.0,0.16935426009549376,0.0
3783,3783,,,"LINESTRING (699699.5060846797 5712708.470443562, 699695.7950257856 5712706.409017758, 699673.2794890674 5712691.547506504, 699637.1280465161 5712664.379154229)",residential,,0,,76.256,20 mph,St Chad's Street,False,"[6268144, 562623746, 500001828]",,,,1511438692,16353508,,2,51,0.026227444397817875,0.6687998321443559,2,0.026227444397817875,3.9512437185814275,1.0986122886681098,1.0986122886681098,4.347124582664617,0.1983742133547071,0.08600536777236899,0.10930082216073427
3784,3784,,,"LINESTRING (698029.9533316683 5711242.117424117, 698031.6634201851 5711236.572029099, 698029.1510656305 5711235.794727632, 698034.2808638206 5711220.416801725, 698039.7310453081 5711217.834588557, 698052.8388335726 5711217.878531639, 698056.2932543177 5711208.581857205, 698065.7946669166 5711181.237231959)",service,,0,,82.529,,Dean's Mews,False,156155816,,,,6202833267,1684410096,,0,26,0.0,0.3150407735462686,0,0.0,3.295836866004329,0.0,0.0,4.425193876949475,0.16254996873596647,0.0,0.0
3785,3785,,,"LINESTRING (699542.2823163694 5712715.867222088, 699536.2226052872 5712724.247632858)",unclassified,,0,,10.327,20 mph,Crestfield Street,False,88966884,,,,1511438713,427931761,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.4271892562185764,0.0,0.0,0.0
3786,3786,,,"LINESTRING (699542.2823163694 5712715.867222088, 699545.9758360481 5712710.255524424, 699596.161691329 5712634.772231612)",unclassified,,0,,97.23,20 mph,Crestfield Street,False,"[438327416, 88966884]",,,,1511438713,107887,,1,170,0.010284891494394734,1.7484315540471047,1,0.010284891494394734,5.14166355650266,0.6931471805599453,0.6931471805599453,4.5873116676867784,0.2446239043198065,0.05142217059244826,0.0653504039180427
3787,3787,,,"LINESTRING (699542.2823163694 5712715.867222088, 699532.1974153842 5712704.925177608, 699522.5323364282 5712697.963887652, 699519.3929159646 5712695.84713664, 699509.0449518315 5712688.235425289, 699497.3239409854 5712679.155526647, 699493.5499383165 5712675.866881684, 699485.2664569942 5712667.857607972)","['footway', 'steps']",,0,,74.61,,,False,"[77417160, 77417169, 367808683, 77417161]",,,yes,1511438713,911189353,,5,0,0.06701514542286557,0.0,1,0.013403029084573114,0.0,1.791759469228055,0.6931471805599453,4.3255885495701785,0.0,0.14096707641818704,0.06930448121587283
3788,3788,,,"LINESTRING (699542.2823163694 5712715.867222088, 699545.391013179 5712720.176461462, 699575.9703154619 5712740.510424245, 699582.9556454765 5712744.437744782)",footway,,0,,49.926,,,False,367808683,,,,1511438713,1511438747,,5,0,0.1001482193646597,0.0,1,0.020029643872931945,0.0,1.791759469228055,0.6931471805599453,3.9303735986407395,0.0,0.15514188570566737,0.07627332691349148
3789,3789,,,"LINESTRING (699681.1554714781 5712724.540168158, 699688.7267471486 5712735.105171304)",footway,,0,,12.977,,,False,137827412,,,,1511438717,1511438728,,4,0,0.30823765122909763,0.0,0,0.0,0.0,1.6094379124341003,0.0,2.6374131215027696,0.0,0.20767262686104299,0.0
3790,3790,,,"LINESTRING (699681.1554714781 5712724.540168158, 699671.1756108913 5712729.637022054, 699654.8704582769 5712740.152823755, 699624.706587896 5712748.619859893, 699613.364442911 5712751.803578353)",footway,,0,,73.513,,,False,137827408,,,,1511438717,3716875481,,13,262,0.17683947056983118,3.5639954837919823,0,0.0,5.572154032177765,2.6390573296152584,0.0,4.310973606807041,0.2820987975985602,0.20833232093036147,0.0
3791,3791,,,"LINESTRING (699681.1554714781 5712724.540168158, 699693.355728586 5712712.971974741, 699699.5060846797 5712708.470443562)",footway,,0,,24.385,,,False,137827408,,,,1511438717,1511438692,,4,0,0.16403526758253026,0.0,0,0.0,0.0,1.6094379124341003,0.0,3.2341584483993575,0.0,0.16935426009549376,0.0
3792,3792,,,"LINESTRING (699437.0853487517 5712217.0717221, 699461.0759052637 5712226.466831031)",tertiary,,0,,25.688000000000002,20 mph,Tavistock Place,False,17513381,,,,25475457,1999296442,,0,0,0.0,0.0,1,0.03892868265337901,0.0,0.0,0.6931471805599453,3.284214026176336,0.0,0.0,0.09127988248996813
3793,3793,,,"LINESTRING (699437.0853487517 5712217.0717221, 699417.8743629255 5712209.601760412)",tertiary,,0,,20.551,20 mph,Tavistock Place,False,17513381,,,,25475457,4892230764,,4,0,0.1946377305240621,0.0,1,0.04865943263101554,0.0,1.6094379124341003,0.6931471805599453,3.070422219185435,0.0,0.17838540499018726,0.09763565040276827
3794,3794,,,"LINESTRING (699437.0853487517 5712217.0717221, 699437.9747201296 5712214.768254091, 699465.21057253 5712144.461184377)",unclassified,,0,,77.795,20 mph,Kenton Street,False,4254005,,,,25475457,25475458,,2,41,0.02570859309724276,0.5270261584934764,3,0.03856288964586413,3.7376696182833684,1.0986122886681098,1.3862943611198906,4.366849543074035,0.1868039982325464,0.0856168834754923,0.1372992897622251
3795,3795,,,"LINESTRING (699465.21057253 5712144.461184377, 699488.4969630156 5712154.107098096)",unclassified,,0,,25.131,20 mph,Handel Street,False,33281602,,,,25475458,378167972,,0,0,0.0,0.0,5,0.1989574628944332,0.0,0.0,1.791759469228055,3.26312234898776,0.0,0.0,0.23748020405733464
3796,3796,,,"LINESTRING (699465.21057253 5712144.461184377, 699437.9747201296 5712214.768254091, 699437.0853487517 5712217.0717221)",unclassified,,0,,77.795,20 mph,Kenton Street,False,4254005,,,,25475458,25475457,,2,41,0.02570859309724276,0.5270261584934764,3,0.03856288964586413,3.7376696182833684,1.0986122886681098,1.3862943611198906,4.366849543074035,0.1868039982325464,0.0856168834754923,0.1372992897622251
3797,3797,,,"LINESTRING (699465.21057253 5712144.461184377, 699458.3533616728 5712139.548074799, 699452.7032552003 5712136.263667819, 699443.5234089968 5712132.829346433, 699420.7797401452 5712125.276173188)",footway,,0,,48.597,,,False,133160181,,,,25475458,1465167017,,4,0,0.08230960758894583,0.0,7,0.1440418132806552,0.0,1.6094379124341003,2.0794415416798357,3.903930348030691,0.0,0.140299252863606,0.23036989161384827
3798,3798,,,"LINESTRING (699461.6900485737 5712137.541280248, 699490.5669997007 5712149.689799103)",footway,,0,,31.236,,,False,4254006,,,,25475462,835517666,,0,0,0.0,0.0,5,0.16007171212703292,0.0,0.0,1.791759469228055,3.473083840462265,0.0,0.0,0.22312359761477
3799,3799,,,"LINESTRING (699688.7267471486 5712735.105171304, 699681.1554714781 5712724.540168158)",footway,,0,,12.977,,,False,137827412,,,,1511438728,1511438717,,4,0,0.30823765122909763,0.0,0,0.0,0.0,1.6094379124341003,0.0,2.6374131215027696,0.0,0.20767262686104299,0.0
3800,3800,,,"LINESTRING (699688.7267471486 5712735.105171304, 699681.1237620116 5712741.39800455)",trunk,,0,4,9.849,30 mph,Gray's Inn Road,False,234296718,A5200,,,1511438728,107896,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.3840729098403135,0.0,0.0,0.0
3801,3801,,,"LINESTRING (699688.7267471486 5712735.105171304, 699691.4262172178 5712738.162359522, 699693.1025560373 5712740.744980012)",footway,,0,,7.145,,,False,"[137827412, 545679486]",,,,1511438728,5273685119,,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0974042420540084,0.0,0.0,0.0
